DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"Beamer",132346,SPOT,2013-10-19 11:28:55,Argos,B,27.30200005,-63.61801147,,,,,,,,,
"Beamer",132346,SPOT,2013-10-19 11:28:55,Argos,B,27.30200005,-63.61800003,,,,,,,,,
"Beamer",132346,SPOT,2013-10-19 18:28:47,Argos,B,27.16399956,-63.80801392,,,,,,,,,
"Beamer",132346,SPOT,2013-10-19 18:28:47,Argos,B,27.16399956,-63.80799866,,,,,,,,,
"Beamer",132346,SPOT,2013-10-20 07:33:29,Argos,3,26.92300034,-63.87500000,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-20 11:01:57,Argos,B,26.86000061,-63.90301514,,,,,,,,,
"Beamer",132346,SPOT,2013-10-20 11:01:57,Argos,B,26.86000061,-63.90299988,,,,,,,,,
"Beamer",132346,SPOT,2013-10-20 14:54:17,Argos,B,26.77000046,-63.92999268,,,,,,,,,
"Beamer",132346,SPOT,2013-10-21 06:59:38,Argos,B,26.35899925,-64.05300903,,,,,,,,,
"Beamer",132346,SPOT,2013-10-21 07:42:59,Argos,B,26.37299919,-64.02200317,,,,,,,,,
"Beamer",132346,SPOT,2013-10-21 10:20:46,Argos,2,26.32999992,-64.04901123,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-21 22:17:47,Argos,2,26.04700089,-64.10699463,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-22 12:55:38,Argos,2,25.67900085,-64.03601074,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-22 12:55:38,Argos,1,25.67700005,-64.03500366,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-23 06:30:36,Argos,1,25.23200035,-63.94601440,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-23 06:30:36,Argos,1,25.23200035,-63.94599915,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-23 07:01:28,Argos,B,25.22100067,-63.94500732,,,,,,,,,
"Beamer",132346,SPOT,2013-10-23 10:09:37,Argos,2,25.14299965,-63.93200684,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-23 10:59:07,Argos,A,25.11800003,-63.92300415,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 04:41:08,Argos,A,24.79899979,-63.81100464,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 06:52:02,Argos,2,24.69899940,-63.88198853,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 06:52:02,Argos,2,24.69899940,-63.88199997,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 07:59:39,Argos,A,24.68700027,-63.89401245,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 07:59:39,Argos,A,24.68700027,-63.89400101,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 08:06:43,Argos,1,24.69199944,-63.86199951,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 17:37:28,Argos,0,24.48399925,-63.90301514,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 17:37:28,Argos,0,24.48399925,-63.90299988,,,,,,,,,
"Beamer",132346,SPOT,2013-10-24 20:58:37,Argos,A,24.41200066,-63.95800781,,,,,,,,,
"Beamer",132346,SPOT,2013-10-25 07:44:00,Argos,0,24.30500031,-63.99099731,,,,,,,,,
"Beamer",132346,SPOT,2013-10-25 10:02:06,Argos,1,24.21699905,-64.01098633,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-25 10:02:06,Argos,1,24.21699905,-64.01100159,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-26 07:36:32,Argos,2,23.81800079,-64.10299683,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-26 09:31:55,Argos,2,23.78400040,-64.10998535,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-26 09:31:55,Argos,2,23.78400040,-64.11000061,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-27 08:30:28,Argos,3,23.35199928,-64.05599976,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-27 10:18:39,Argos,0,23.31299973,-64.06100464,,,,,,,,,
"Beamer",132346,SPOT,2013-10-27 10:31:59,Argos,3,23.31500053,-64.05499268,250,,,,,,,,
"Beamer",132346,SPOT,2013-10-27 18:43:31,Argos,2,23.13199997,-64.04800415,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-27 19:21:59,Argos,2,23.12199974,-64.05599976,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 03:00:01,Argos,A,22.98800087,-64.04000854,,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 05:34:08,Argos,A,22.93899918,-64.04998779,,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 05:34:08,Argos,A,22.93899918,-64.05000305,,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 07:58:02,Argos,A,22.91699982,-64.00399780,,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 08:09:03,Argos,1,22.88800049,-64.03201294,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 08:09:03,Argos,1,22.88800049,-64.03199768,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 08:27:23,Argos,0,22.89800072,-64.03399658,,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 09:47:03,Argos,2,22.86599922,-64.03298950,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 10:04:21,Argos,1,22.86499977,-64.03201294,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 10:04:21,Argos,1,22.86499977,-64.03199768,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-28 22:28:51,Argos,0,22.61700058,-64.07400513,,,,,,,,,
"Beamer",132346,SPOT,2013-10-29 00:44:11,Argos,2,22.56900024,-64.04400635,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-29 01:02:55,Argos,1,22.55999947,-64.05899048,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-29 14:23:12,Argos,B,22.29500008,-64.03201294,,,,,,,,,
"Beamer",132346,SPOT,2013-10-29 14:23:12,Argos,B,22.29500008,-64.03199768,,,,,,,,,
"Beamer",132346,SPOT,2013-10-30 08:57:28,Argos,0,21.92900085,-64.10800171,,,,,,,,,
"Beamer",132346,SPOT,2013-10-30 08:59:30,Argos,0,21.93000031,-64.09500122,,,,,,,,,
"Beamer",132346,SPOT,2013-10-30 10:38:43,Argos,2,21.89200020,-64.10998535,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-30 10:38:43,Argos,2,21.89200020,-64.11000061,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-30 10:41:19,Argos,1,21.89100075,-64.10501099,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 05:03:29,Argos,1,21.52300072,-64.26501465,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 05:03:29,Argos,1,21.52300072,-64.26499939,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 07:14:55,Argos,2,21.46899986,-64.25201416,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 07:14:55,Argos,2,21.46899986,-64.25199890,500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 10:05:28,Argos,1,21.39599991,-64.26098633,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 10:05:28,Argos,1,21.39599991,-64.26100159,1500,,,,,,,,
"Beamer",132346,SPOT,2013-10-31 10:14:11,Argos,1,21.38899994,-64.25900269,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-01 02:30:18,Argos,2,21.03899956,-64.28601074,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-01 08:14:28,Argos,2,20.90800095,-64.30200195,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-01 11:14:55,Argos,B,20.83900070,-64.30801392,,,,,,,,,
"Beamer",132346,SPOT,2013-11-01 11:14:55,Argos,B,20.83900070,-64.30799866,,,,,,,,,
"Beamer",132346,SPOT,2013-11-02 00:37:20,Argos,A,20.55299950,-64.33599854,,,,,,,,,
"Beamer",132346,SPOT,2013-11-02 06:19:47,Argos,B,20.42300034,-64.34899902,,,,,,,,,
"Beamer",132346,SPOT,2013-11-02 08:33:26,Argos,3,20.38400078,-64.39199829,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-02 10:42:55,Argos,2,20.34300041,-64.42401123,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 00:59:21,Argos,3,20.04100037,-64.52398682,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 00:59:21,Argos,3,20.04100037,-64.52400208,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 01:17:01,Argos,0,20.03800011,-64.52801514,,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 01:17:01,Argos,0,20.03800011,-64.52799988,,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 06:12:04,Argos,0,19.90900040,-64.44299316,,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 08:22:05,Argos,0,19.89100075,-64.57101440,,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 08:22:05,Argos,0,19.89100075,-64.57099915,,,,,,,,,
"Beamer",132346,SPOT,2013-11-03 09:01:55,Argos,2,19.88100052,-64.59100342,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-04 07:41:08,Argos,1,19.42799950,-64.72900391,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-04 22:13:39,Argos,A,19.16200066,-64.87100220,,,,,,,,,
"Beamer",132346,SPOT,2013-11-09 09:54:46,Argos,B,18.12000084,-66.04000854,,,,,,,,,
"Beamer",132346,SPOT,2013-11-12 06:17:28,Argos,2,18.25099945,-67.50500488,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-12 06:44:40,Argos,A,18.24200058,-67.46899414,,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 00:52:14,Argos,0,17.88500023,-67.64401245,,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 00:52:14,Argos,0,17.88500023,-67.64399719,,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 01:40:27,Argos,0,17.85799980,-67.61999512,,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 06:03:57,Argos,2,17.78100014,-67.62298584,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 06:03:57,Argos,2,17.78100014,-67.62300110,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 07:43:44,Argos,A,17.78199959,-67.62701416,,,,,,,,,
"Beamer",132346,SPOT,2013-11-13 07:43:44,Argos,A,17.78199959,-67.62699890,,,,,,,,,
"Beamer",132346,SPOT,2013-11-14 00:49:30,Argos,2,17.42099953,-67.80300903,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-14 05:52:00,Argos,3,17.36300087,-67.88000488,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-14 07:58:21,Argos,B,17.33399963,-67.89099121,,,,,,,,,
"Beamer",132346,SPOT,2013-11-14 08:00:22,Argos,3,17.33200073,-67.91101074,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 01:03:17,Argos,B,17.03499985,-68.10900879,,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 07:24:39,Argos,1,16.99399948,-68.25900269,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 09:07:33,Argos,3,16.95000076,-68.27999878,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 09:29:42,Argos,2,16.94499969,-68.27700806,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 10:42:35,Argos,B,16.92200089,-68.29299927,,,,,,,,,
"Beamer",132346,SPOT,2013-11-15 10:50:53,Argos,2,16.93099976,-68.30499268,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-16 05:29:10,Argos,B,16.64999962,-68.51599121,,,,,,,,,
"Beamer",132346,SPOT,2013-11-16 10:26:53,Argos,2,16.75600052,-68.33499146,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-16 14:56:50,Argos,0,16.71400070,-68.26501465,,,,,,,,,
"Beamer",132346,SPOT,2013-11-16 14:56:50,Argos,0,16.71400070,-68.26499939,,,,,,,,,
"Beamer",132346,SPOT,2013-11-17 08:21:13,Argos,0,16.51700020,-68.30200195,,,,,,,,,
"Beamer",132346,SPOT,2013-11-17 11:15:02,Argos,3,16.51700020,-68.29299927,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-17 14:22:21,Argos,3,16.53700066,-68.33499146,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-17 14:30:34,Argos,3,16.54100037,-68.33200073,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-17 20:21:19,Argos,2,16.55500031,-68.30899048,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-18 06:50:55,Argos,2,16.51700020,-68.21398926,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-18 07:15:39,Argos,2,16.50799942,-68.21398926,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-18 10:41:05,Argos,3,16.47100067,-68.19500732,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-19 03:09:34,Argos,1,16.32900047,-68.23001099,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-19 06:41:13,Argos,1,16.32099915,-68.32699585,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-19 07:06:34,Argos,1,16.33799934,-68.30801392,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-19 07:06:34,Argos,1,16.33799934,-68.30799866,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-19 10:53:04,Argos,1,16.36700058,-68.39199829,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-20 01:47:16,Argos,1,16.44000053,-68.70800781,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-20 08:33:18,Argos,2,16.40500069,-68.82800293,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-20 08:47:31,Argos,2,16.40999985,-68.84500122,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 06:23:14,Argos,0,16.42799950,-69.23199463,,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 10:03:43,Argos,3,16.49300003,-69.37799072,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 10:03:54,Argos,1,16.49399948,-69.37701416,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 10:03:54,Argos,1,16.49399948,-69.37699890,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 10:46:54,Argos,3,16.50399971,-69.39401245,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-21 10:46:54,Argos,3,16.50399971,-69.39399719,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-22 00:54:05,Argos,1,16.45800018,-69.71701050,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-22 08:10:47,Argos,3,16.42900085,-69.87799072,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-23 09:14:43,Argos,2,16.33300018,-70.34500122,500,,,,,,,,Lat > 4 deviations from mean
"Beamer",132346,SPOT,2013-11-24 08:48:07,Argos,2,16.42900085,-70.62799072,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-24 14:27:59,Argos,B,16.43700027,-70.73300171,,,,,,,,,
"Beamer",132346,SPOT,2013-11-25 03:24:03,Argos,B,16.47900009,-70.91500854,,,,,,,,,
"Beamer",132346,SPOT,2013-11-25 10:25:39,Argos,1,16.49099922,-70.88400269,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-26 09:37:24,Argos,2,16.57099915,-71.19900513,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-26 09:55:26,Argos,2,16.56599998,-71.19198608,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-26 09:55:26,Argos,2,16.56599998,-71.19200134,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-26 11:21:25,Argos,0,16.57900047,-71.23199463,,,,,,,,,
"Beamer",132346,SPOT,2013-11-26 11:21:25,Argos,0,16.59300041,-71.20800018,,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 02:45:25,Argos,B,16.55699921,-71.54400635,,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 03:09:50,Argos,2,16.55900002,-71.48199463,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 08:55:52,Argos,2,16.58600044,-71.57598877,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 09:13:39,Argos,3,16.59000015,-71.58401489,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 09:13:39,Argos,3,16.59000015,-71.58399963,250,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 09:21:44,Argos,0,16.58799934,-71.58401489,,,,,,,,,
"Beamer",132346,SPOT,2013-11-27 09:21:44,Argos,0,16.58799934,-71.58399963,,,,,,,,,
"Beamer",132346,SPOT,2013-11-28 01:35:58,Argos,1,16.76700020,-71.84201050,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-28 05:02:43,Argos,B,16.82200050,-71.86300659,,,,,,,,,
"Beamer",132346,SPOT,2013-11-28 08:24:31,Argos,0,16.88999939,-71.91900635,,,,,,,,,
"Beamer",132346,SPOT,2013-11-28 22:55:34,Argos,1,17.01899910,-72.18600464,1500,,,,,,,,
"Beamer",132346,SPOT,2013-11-29 02:41:37,Argos,2,17.06599998,-72.27499390,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-29 02:54:41,Argos,2,17.06900024,-72.26599121,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-29 06:32:48,Argos,2,17.10499954,-72.35800171,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-29 09:57:06,Argos,2,17.09399986,-72.42098999,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-30 01:40:39,Argos,2,17.04299927,-72.70300293,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-30 08:00:59,Argos,2,16.98600006,-72.81201172,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-30 08:00:59,Argos,2,16.98600006,-72.81199646,500,,,,,,,,
"Beamer",132346,SPOT,2013-11-30 08:22:24,Argos,2,16.97800064,-72.81600952,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-01 02:57:34,Argos,2,16.89699936,-73.12600708,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-01 06:10:27,Argos,2,16.89200020,-73.17401123,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-01 08:18:20,Argos,3,16.89500046,-73.21301270,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-01 08:18:20,Argos,3,16.89500046,-73.21299744,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-01 10:40:37,Argos,A,16.92700005,-73.27700806,,,,,,,,,
"Beamer",132346,SPOT,2013-12-02 02:13:23,Argos,A,16.79299927,-73.28500366,,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 07:08:58,Argos,3,16.45100021,-74.75299072,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 07:30:07,Argos,B,16.45100021,-74.74899292,,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 10:13:55,Argos,1,16.45599937,-74.82998657,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 10:13:55,Argos,1,16.45599937,-74.83000183,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 15:44:55,Argos,0,16.42499924,-74.82400513,,,,,,,,,
"Beamer",132346,SPOT,2013-12-05 15:45:46,Argos,1,16.42700005,-74.82299805,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 02:09:11,Argos,1,16.32299995,-74.82400513,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 05:18:52,Argos,B,16.30200005,-74.92001343,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 05:18:52,Argos,B,16.30200005,-74.91999817,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 08:39:17,Argos,B,16.29299927,-74.96899414,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 08:54:39,Argos,A,16.30299950,-74.95199585,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 08:54:39,Argos,B,16.31399918,-74.97000122,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 23:25:31,Argos,0,16.46199989,-75.36300659,,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 23:40:39,Argos,1,16.47500038,-75.35598755,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-06 23:40:39,Argos,1,16.47500038,-75.35600281,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 02:35:01,Argos,1,16.45299911,-75.45199585,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 02:44:32,Argos,1,16.46500015,-75.44900513,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 10:53:20,Argos,B,16.44700050,-75.64099121,,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 11:54:10,Argos,B,16.42000008,-75.65701294,,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 11:54:10,Argos,B,16.42000008,-75.65699768,,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 12:27:02,Argos,1,16.36199951,-75.67401123,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-07 22:57:43,Argos,B,16.13500023,-76.03601074,,,,,,,,,
"Beamer",132346,SPOT,2013-12-08 02:11:31,Argos,1,16.09900093,-75.71499634,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-08 02:32:10,Argos,1,16.09900093,-75.70700073,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-08 03:05:19,Argos,B,16.11300087,-75.71499634,,,,,,,,,
"Beamer",132346,SPOT,2013-12-08 06:33:23,Argos,B,15.99699974,-75.71899414,,,,,,,,,
"Beamer",132346,SPOT,2013-12-08 08:34:15,Argos,2,15.95899963,-75.77499390,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 06:22:58,Argos,2,15.62100029,-75.67898560,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 06:22:58,Argos,2,15.62100029,-75.67900085,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 09:20:56,Argos,2,15.56999969,-75.67098999,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 09:46:03,Argos,1,15.56700039,-75.67401123,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 10:09:38,Argos,A,15.55599976,-75.67098999,,,,,,,,,
"Beamer",132346,SPOT,2013-12-09 15:21:09,Argos,B,15.48099995,-75.67999268,,,,,,,,,
"Beamer",132346,SPOT,2013-12-10 06:16:11,Argos,1,15.29800034,-75.58801270,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-10 06:16:11,Argos,1,15.29800034,-75.58799744,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-10 09:58:09,Argos,3,15.24800014,-75.57699585,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-10 10:39:25,Argos,1,15.23600006,-75.58099365,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-10 19:34:03,Argos,1,15.20499992,-75.51800537,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-11 08:00:59,Argos,2,15.15400028,-75.44100952,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-11 08:37:51,Argos,0,15.13899994,-75.45001221,,,,,,,,,
"Beamer",132346,SPOT,2013-12-11 08:37:51,Argos,0,15.13899994,-75.44999695,,,,,,,,,
"Beamer",132346,SPOT,2013-12-11 11:59:32,Argos,2,15.10999966,-75.45700073,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-11 18:58:43,Argos,1,15.06999969,-75.36499023,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 09:28:56,Argos,2,14.98700047,-75.19500732,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 09:48:42,Argos,2,14.98600006,-75.20098877,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 09:51:11,Argos,1,14.98200035,-75.18798828,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 09:51:11,Argos,1,14.98200035,-75.18800354,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 11:28:28,Argos,2,14.96700001,-75.18798828,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 11:28:28,Argos,2,14.96700001,-75.18800354,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-12 11:29:37,Argos,B,14.96899986,-75.19000244,,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 10:58:08,Argos,1,14.73499966,-75.00000000,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 11:05:20,Argos,1,14.73499966,-75.01501465,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 11:05:20,Argos,0,14.74199963,-75.00499725,,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 20:32:45,Argos,0,14.69400024,-74.92498779,,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 20:32:45,Argos,0,14.69400024,-74.92500305,,,,,,,,,
"Beamer",132346,SPOT,2013-12-13 20:33:37,Argos,1,14.64200020,-74.94100952,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-14 13:55:29,Argos,2,14.56700039,-74.92999268,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-14 13:55:29,Argos,0,14.56499958,-74.92800140,,,,,,,,,
"Beamer",132346,SPOT,2013-12-14 14:18:29,Argos,1,14.56700039,-74.93798828,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-14 14:18:29,Argos,1,14.56700039,-74.93800354,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-14 21:45:36,Argos,0,14.47799969,-74.93200684,,,,,,,,,
"Beamer",132346,SPOT,2013-12-15 07:00:44,Argos,2,14.42099953,-74.91000366,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-15 09:56:56,Argos,2,14.37899971,-74.92999268,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-15 10:15:53,Argos,2,14.38399982,-74.92999268,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-15 11:34:22,Argos,3,14.36299992,-74.94900513,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-16 00:58:24,Argos,A,14.23299980,-74.92800903,,,,,,,,,
"Beamer",132346,SPOT,2013-12-16 01:10:26,Argos,A,14.20400047,-74.90798950,,,,,,,,,
"Beamer",132346,SPOT,2013-12-16 09:24:51,Argos,B,14.12100029,-74.93099976,,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 00:47:28,Argos,B,14.04199982,-74.89498901,,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 00:48:15,Argos,B,14.06999969,-74.97799683,,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 02:20:49,Argos,0,14.01299953,-74.86300659,,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 02:28:17,Argos,2,14.01099968,-74.85998535,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 02:28:17,Argos,2,14.01099968,-74.86000061,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-17 06:37:56,Argos,2,13.97599983,-74.89999390,500,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 02:05:55,Argos,1,13.76799965,-74.81698608,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 02:05:55,Argos,1,13.76799965,-74.81700134,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 02:09:12,Argos,0,13.77600002,-74.80999756,,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 03:47:00,Argos,0,13.73900032,-74.80999756,,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 06:30:14,Argos,3,13.73499966,-74.83999634,250,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 08:09:12,Argos,1,13.71500015,-74.84799194,1500,,,,,,,,
"Beamer",132346,SPOT,2013-12-18 08:23:00,Argos,2,13.71700001,-74.85198975,500,,,,,,,,
